danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,track_name,popularity
0.727,0.896,9,-2.994,0,0.0586,0.0322,0.00011,0.289,0.652,132.97,audio_features,3B5pWnmR739mZFh4eVdFla,spotify:track:3B5pWnmR739mZFh4eVdFla,https://api.spotify.com/v1/tracks/3B5pWnmR739mZFh4eVdFla,https://api.spotify.com/v1/audio-analysis/3B5pWnmR739mZFh4eVdFla,201471,4,Udi,49
0.695,0.774,9,-5.754,1,0.231,0.0594,0.0179,0.0165,0.889,175.933,audio_features,6B0RSaHnLZidlE2w3AjQfO,spotify:track:6B0RSaHnLZidlE2w3AjQfO,https://api.spotify.com/v1/tracks/6B0RSaHnLZidlE2w3AjQfO,https://api.spotify.com/v1/audio-analysis/6B0RSaHnLZidlE2w3AjQfO,292307,4,Hawa Hawai,37
0.36,0.248,11,-10.151,1,0.0353,0.22,0.426,0.301,0.164,160.04,audio_features,0sUN65fY2yh7bwf8gaOT8O,spotify:track:0sUN65fY2yh7bwf8gaOT8O,https://api.spotify.com/v1/tracks/0sUN65fY2yh7bwf8gaOT8O,https://api.spotify.com/v1/audio-analysis/0sUN65fY2yh7bwf8gaOT8O,101319,3,Pari Hoon Main (Jazz Version),18
0.746,0.913,0,-2.538,1,0.0566,0.296,0.00292,0.201,0.861,122.008,audio_features,7Hd216xGh0HkQFtklXMfUM,spotify:track:7Hd216xGh0HkQFtklXMfUM,https://api.spotify.com/v1/tracks/7Hd216xGh0HkQFtklXMfUM,https://api.spotify.com/v1/audio-analysis/7Hd216xGh0HkQFtklXMfUM,196609,4,Fifi - Jata Kahan Hai Deewane - Mikey Mccleary Mix,30
0.643,0.474,0,-11.061,0,0.14,0.0696,0.00026,0.0554,0.515,192.01,audio_features,0prCd0oIexRBiok6kBOeLp,spotify:track:0prCd0oIexRBiok6kBOeLp,https://api.spotify.com/v1/tracks/0prCd0oIexRBiok6kBOeLp,https://api.spotify.com/v1/audio-analysis/0prCd0oIexRBiok6kBOeLp,311057,4,Behka,45
0.642,0.862,4,-5.289,1,0.0644,0.0346,2.7e-06,0.537,0.566,125.053,audio_features,0VgggdMuIsDLjOlEFS6WQU,spotify:track:0VgggdMuIsDLjOlEFS6WQU,https://api.spotify.com/v1/tracks/0VgggdMuIsDLjOlEFS6WQU,https://api.spotify.com/v1/audio-analysis/0VgggdMuIsDLjOlEFS6WQU,249242,4,Dooriyan Hain Zaroori,40
0.816,0.87,8,-2.501,1,0.0681,0.114,0.00217,0.0242,0.943,109.973,audio_features,7KRWiMVTRWpfFA7EYdJFFL,spotify:track:7KRWiMVTRWpfFA7EYdJFFL,https://api.spotify.com/v1/tracks/7KRWiMVTRWpfFA7EYdJFFL,https://api.spotify.com/v1/audio-analysis/7KRWiMVTRWpfFA7EYdJFFL,186273,4,Eena Meena Deeka - Mikey Mccleary Mix - Teaser,19
0.643,0.458,11,-11.502,0,0.0594,0.327,0.00394,0.0966,0.73,82.041,audio_features,5RZbS87YI2wd87SWuO0YAX,spotify:track:5RZbS87YI2wd87SWuO0YAX,https://api.spotify.com/v1/tracks/5RZbS87YI2wd87SWuO0YAX,https://api.spotify.com/v1/audio-analysis/5RZbS87YI2wd87SWuO0YAX,409275,4,Rehna Tu,46
0.572,0.472,7,-8.741,1,0.0585,0.545,0.00082,0.18,0.235,130.028,audio_features,73m0ROzv1B86iNvuo8rh8z,spotify:track:73m0ROzv1B86iNvuo8rh8z,https://api.spotify.com/v1/tracks/73m0ROzv1B86iNvuo8rh8z,https://api.spotify.com/v1/audio-analysis/73m0ROzv1B86iNvuo8rh8z,273694,4,Tu Bole .Main Boloon,34
0.745,0.432,0,-8.092,0,0.0406,0.629,0.0,0.351,0.693,104.018,audio_features,4iEGv5Ne6HuCkFCjzxdWQK,spotify:track:4iEGv5Ne6HuCkFCjzxdWQK,https://api.spotify.com/v1/tracks/4iEGv5Ne6HuCkFCjzxdWQK,https://api.spotify.com/v1/audio-analysis/4iEGv5Ne6HuCkFCjzxdWQK,238103,4,Meri Jaan,61
0.605,0.437,2,-9.023,1,0.0293,0.76,0.00112,0.111,0.301,125.906,audio_features,2uwZSBvQer73esf6tV1wQG,spotify:track:2uwZSBvQer73esf6tV1wQG,https://api.spotify.com/v1/tracks/2uwZSBvQer73esf6tV1wQG,https://api.spotify.com/v1/audio-analysis/2uwZSBvQer73esf6tV1wQG,278239,4,Taarefon Se,39
0.351,0.552,5,-7.404,1,0.0273,0.393,0.000494,0.112,0.319,87.769,audio_features,1xaj4bm3GMthtoZHUfepl1,spotify:track:1xaj4bm3GMthtoZHUfepl1,https://api.spotify.com/v1/tracks/1xaj4bm3GMthtoZHUfepl1,https://api.spotify.com/v1/audio-analysis/1xaj4bm3GMthtoZHUfepl1,324058,4,Ye Tumhari Meri Baatein,48
0.458,0.198,0,-22.637,0,0.0913,0.541,2.7e-06,0.106,0.538,123.016,audio_features,3at3X8kqQ3nxiB6lKgVJts,spotify:track:3at3X8kqQ3nxiB6lKgVJts,https://api.spotify.com/v1/tracks/3at3X8kqQ3nxiB6lKgVJts,https://api.spotify.com/v1/audio-analysis/3at3X8kqQ3nxiB6lKgVJts,230664,5,Yeh Raat Yeh Chandni - MTV Unwind,21
0.821,0.697,10,-6.815,0,0.0477,0.334,2.15e-06,0.113,0.645,120.021,audio_features,5JUQDfESf88rE9PnzJZ9E5,spotify:track:5JUQDfESf88rE9PnzJZ9E5,https://api.spotify.com/v1/tracks/5JUQDfESf88rE9PnzJZ9E5,https://api.spotify.com/v1/audio-analysis/5JUQDfESf88rE9PnzJZ9E5,245343,4,Babuji Bhole Bhaale,23
0.5,0.451,9,-8.855,0,0.0554,0.669,0.00319,0.137,0.295,101.649,audio_features,4jUnFiyug6wlf9I7lrHLbj,spotify:track:4jUnFiyug6wlf9I7lrHLbj,https://api.spotify.com/v1/tracks/4jUnFiyug6wlf9I7lrHLbj,https://api.spotify.com/v1/audio-analysis/4jUnFiyug6wlf9I7lrHLbj,235892,4,Neeyat,19
0.701,0.774,5,-6.994,1,0.0339,0.149,6.41e-05,0.326,0.766,124.034,audio_features,12cK3COq4z4MwaZyjc51zX,spotify:track:12cK3COq4z4MwaZyjc51zX,https://api.spotify.com/v1/tracks/12cK3COq4z4MwaZyjc51zX,https://api.spotify.com/v1/audio-analysis/12cK3COq4z4MwaZyjc51zX,238074,4,Pardesi,41
0.571,0.802,7,-7.201,1,0.0391,0.28,6.43e-05,0.0497,0.596,85.97,audio_features,5NChQ2tXB9q9D8kdkLTWOL,spotify:track:5NChQ2tXB9q9D8kdkLTWOL,https://api.spotify.com/v1/tracks/5NChQ2tXB9q9D8kdkLTWOL,https://api.spotify.com/v1/audio-analysis/5NChQ2tXB9q9D8kdkLTWOL,331400,4,Hosanna,55
0.784,0.454,9,-8.925,1,0.14,0.63,0.000502,0.102,0.668,91.013,audio_features,4GagsETs7qfR3cwQkRcXgb,spotify:track:4GagsETs7qfR3cwQkRcXgb,https://api.spotify.com/v1/tracks/4GagsETs7qfR3cwQkRcXgb,https://api.spotify.com/v1/audio-analysis/4GagsETs7qfR3cwQkRcXgb,270333,4,Main Kya Karoon,51
0.493,0.418,9,-9.693,1,0.0261,0.436,0.102,0.104,0.22,89.982,audio_features,1gEHNfJRSXpDVaEicwRRfe,spotify:track:1gEHNfJRSXpDVaEicwRRfe,https://api.spotify.com/v1/tracks/1gEHNfJRSXpDVaEicwRRfe,https://api.spotify.com/v1/audio-analysis/1gEHNfJRSXpDVaEicwRRfe,241962,4,Zinda,53
0.486,0.382,6,-6.183,1,0.0286,0.613,8.56e-05,0.149,0.164,125.918,audio_features,5nHwX7e5XHnie22nuTFgda,spotify:track:5nHwX7e5XHnie22nuTFgda,https://api.spotify.com/v1/tracks/5nHwX7e5XHnie22nuTFgda,https://api.spotify.com/v1/audio-analysis/5nHwX7e5XHnie22nuTFgda,333200,3,Dil Kyun Yeh Mera,59
0.543,0.239,9,-14.805,1,0.0308,0.653,0.0,0.138,0.226,132.261,audio_features,29ZOsiLkEf9vNyG51FEjtH,spotify:track:29ZOsiLkEf9vNyG51FEjtH,https://api.spotify.com/v1/tracks/29ZOsiLkEf9vNyG51FEjtH,https://api.spotify.com/v1/audio-analysis/29ZOsiLkEf9vNyG51FEjtH,256827,4,Aise Na Dekho,38
0.427,0.594,0,-5.498,0,0.0279,0.697,3.35e-06,0.206,0.274,179.952,audio_features,3BKsGdkAEhykRXIhVO9ET2,spotify:track:3BKsGdkAEhykRXIhVO9ET2,https://api.spotify.com/v1/tracks/3BKsGdkAEhykRXIhVO9ET2,https://api.spotify.com/v1/audio-analysis/3BKsGdkAEhykRXIhVO9ET2,197083,3,"Farebi (From ""Neeyat"")",21
0.678,0.554,1,-7.845,0,0.0414,0.306,0.00785,0.0609,0.744,132.908,audio_features,7FaM3dosWGKwhr4aPp6kWQ,spotify:track:7FaM3dosWGKwhr4aPp6kWQ,https://api.spotify.com/v1/tracks/7FaM3dosWGKwhr4aPp6kWQ,https://api.spotify.com/v1/audio-analysis/7FaM3dosWGKwhr4aPp6kWQ,248840,4,Yeh Lamha,21
0.693,0.56,10,-11.726,1,0.0329,0.125,0.00172,0.0684,0.639,97.983,audio_features,4KDh7R28qyCOACE3VmdIg2,spotify:track:4KDh7R28qyCOACE3VmdIg2,https://api.spotify.com/v1/tracks/4KDh7R28qyCOACE3VmdIg2,https://api.spotify.com/v1/audio-analysis/4KDh7R28qyCOACE3VmdIg2,244286,4,Mera Naam Kizie,29
0.807,0.706,1,-5.787,1,0.211,0.186,0.0,0.574,0.51,105.876,audio_features,1SLcMjg9K3tEYBM0dMBlJM,spotify:track:1SLcMjg9K3tEYBM0dMBlJM,https://api.spotify.com/v1/tracks/1SLcMjg9K3tEYBM0dMBlJM,https://api.spotify.com/v1/audio-analysis/1SLcMjg9K3tEYBM0dMBlJM,252481,4,Bloody Hell,21
0.651,0.342,9,-10.201,1,0.0389,0.741,8.17e-06,0.137,0.429,119.943,audio_features,2fldAwXkJqNdnjgGtylA4T,spotify:track:2fldAwXkJqNdnjgGtylA4T,https://api.spotify.com/v1/tracks/2fldAwXkJqNdnjgGtylA4T,https://api.spotify.com/v1/audio-analysis/2fldAwXkJqNdnjgGtylA4T,175375,4,Hey Fikar - Suzanne D'mello Version,13
0.608,0.589,10,-7.117,1,0.205,0.361,0.0,0.154,0.606,201.117,audio_features,6QbGGTRTq0Tsina3EYm1L6,spotify:track:6QbGGTRTq0Tsina3EYm1L6,https://api.spotify.com/v1/tracks/6QbGGTRTq0Tsina3EYm1L6,https://api.spotify.com/v1/audio-analysis/6QbGGTRTq0Tsina3EYm1L6,222377,4,"Dil Tera (From ""Indoo Ki Jawani"")",23
0.629,0.427,2,-9.785,1,0.0293,0.126,0.0,0.358,0.434,120.068,audio_features,1t1CQlpl73fqgi8rmvVf5X,spotify:track:1t1CQlpl73fqgi8rmvVf5X,https://api.spotify.com/v1/tracks/1t1CQlpl73fqgi8rmvVf5X,https://api.spotify.com/v1/audio-analysis/1t1CQlpl73fqgi8rmvVf5X,242427,4,"Lakeerein (From ""Lakiro"")",0
0.469,0.518,9,-5.215,1,0.0622,0.64,0.0,0.0525,0.519,79.186,audio_features,0QqmbaEYVb99lPCxPRWkD4,spotify:track:0QqmbaEYVb99lPCxPRWkD4,https://api.spotify.com/v1/tracks/0QqmbaEYVb99lPCxPRWkD4,https://api.spotify.com/v1/audio-analysis/0QqmbaEYVb99lPCxPRWkD4,229589,4,Dancing In The Sun,19
0.461,0.263,10,-9.079,1,0.0293,0.606,1.19e-05,0.0859,0.423,99.549,audio_features,1uHsqoARV2y9yv0slAJCxZ,spotify:track:1uHsqoARV2y9yv0slAJCxZ,https://api.spotify.com/v1/tracks/1uHsqoARV2y9yv0slAJCxZ,https://api.spotify.com/v1/audio-analysis/1uHsqoARV2y9yv0slAJCxZ,264000,4,Tu Saamane Hai,0
0.638,0.459,8,-6.124,1,0.0298,0.81,1.12e-05,0.2,0.417,95.017,audio_features,1lpuzTi4BcTejXCPoX5iIs,spotify:track:1lpuzTi4BcTejXCPoX5iIs,https://api.spotify.com/v1/tracks/1lpuzTi4BcTejXCPoX5iIs,https://api.spotify.com/v1/audio-analysis/1lpuzTi4BcTejXCPoX5iIs,219023,4,Old School Girl,0
0.492,0.388,7,-9.371,1,0.0284,0.88,1.51e-05,0.446,0.14,130.907,audio_features,3vvjYrPF4aC0UwPL7plyXj,spotify:track:3vvjYrPF4aC0UwPL7plyXj,https://api.spotify.com/v1/tracks/3vvjYrPF4aC0UwPL7plyXj,https://api.spotify.com/v1/audio-analysis/3vvjYrPF4aC0UwPL7plyXj,267973,3,Kya Hai Mohabbat,28
0.792,0.366,10,-7.656,0,0.0502,0.64,5.97e-05,0.0758,0.437,116.964,audio_features,3kOLqjLsi37ou3njSIncAN,spotify:track:3kOLqjLsi37ou3njSIncAN,https://api.spotify.com/v1/tracks/3kOLqjLsi37ou3njSIncAN,https://api.spotify.com/v1/audio-analysis/3kOLqjLsi37ou3njSIncAN,213786,4,Sheher Mera,14
0.674,0.567,11,-8.165,1,0.172,0.407,0.000408,0.0602,0.769,150.211,audio_features,7xnGvhwhIjW2EqXRSTouQd,spotify:track:7xnGvhwhIjW2EqXRSTouQd,https://api.spotify.com/v1/tracks/7xnGvhwhIjW2EqXRSTouQd,https://api.spotify.com/v1/audio-analysis/7xnGvhwhIjW2EqXRSTouQd,281973,4,Jab Bhi Ciggaret - Jazz,18
0.468,0.104,6,-14.49,1,0.0336,0.895,0.00179,0.114,0.453,95.852,audio_features,7mJdz7uNv3jgVSIMkSf8ca,spotify:track:7mJdz7uNv3jgVSIMkSf8ca,https://api.spotify.com/v1/tracks/7mJdz7uNv3jgVSIMkSf8ca,https://api.spotify.com/v1/audio-analysis/7mJdz7uNv3jgVSIMkSf8ca,213307,4,"Kasoor (From ""Dhamaka"") - Acoustic",40
0.698,0.662,10,-10.362,1,0.0974,0.405,0.0,0.089,0.843,128.031,audio_features,51B6XqPMA0fItkcMcq7gnO,spotify:track:51B6XqPMA0fItkcMcq7gnO,https://api.spotify.com/v1/tracks/51B6XqPMA0fItkcMcq7gnO,https://api.spotify.com/v1/audio-analysis/51B6XqPMA0fItkcMcq7gnO,331209,4,Khoya Khoya Chand,35
0.626,0.561,9,-6.644,0,0.0304,0.0482,0.0,0.304,0.794,167.916,audio_features,6Sp7azay1NZU4wxlFacWCl,spotify:track:6Sp7azay1NZU4wxlFacWCl,https://api.spotify.com/v1/tracks/6Sp7azay1NZU4wxlFacWCl,https://api.spotify.com/v1/audio-analysis/6Sp7azay1NZU4wxlFacWCl,251853,4,Jab Mila Tu,51
0.823,0.961,4,-6.842,1,0.103,0.13,4.2e-06,0.0785,0.498,124.003,audio_features,0EW0vgSbNJJR5nZRJqpDHx,spotify:track:0EW0vgSbNJJR5nZRJqpDHx,https://api.spotify.com/v1/tracks/0EW0vgSbNJJR5nZRJqpDHx,https://api.spotify.com/v1/audio-analysis/0EW0vgSbNJJR5nZRJqpDHx,190093,4,Calcutta Kiss,23
0.482,0.387,9,-11.201,0,0.0309,0.564,0.00274,0.0889,0.176,105.875,audio_features,2XS3shLqt7e2UzI4pAsFiI,spotify:track:2XS3shLqt7e2UzI4pAsFiI,https://api.spotify.com/v1/tracks/2XS3shLqt7e2UzI4pAsFiI,https://api.spotify.com/v1/audio-analysis/2XS3shLqt7e2UzI4pAsFiI,136000,4,"Quaid - From ""Sergeant""",11
0.696,0.8,11,-4.277,0,0.034,0.721,0.000299,0.0757,0.847,120.041,audio_features,5aQmVVDfhSbY6KcaJHCQVP,spotify:track:5aQmVVDfhSbY6KcaJHCQVP,https://api.spotify.com/v1/tracks/5aQmVVDfhSbY6KcaJHCQVP,https://api.spotify.com/v1/audio-analysis/5aQmVVDfhSbY6KcaJHCQVP,186769,4,Fanny Re,19
0.819,0.58,1,-5.341,0,0.0316,0.181,8.24e-05,0.0603,0.61,120.007,audio_features,744BhALa5sLOF31Je1dXom,spotify:track:744BhALa5sLOF31Je1dXom,https://api.spotify.com/v1/tracks/744BhALa5sLOF31Je1dXom,https://api.spotify.com/v1/audio-analysis/744BhALa5sLOF31Je1dXom,251584,4,Dil Ki Toh Lag Gayi,23
0.678,0.771,6,-2.849,1,0.0266,0.0277,0.00253,0.149,0.462,105.976,audio_features,3s6H6UW7yPu2rsF8CGki60,spotify:track:3s6H6UW7yPu2rsF8CGki60,https://api.spotify.com/v1/tracks/3s6H6UW7yPu2rsF8CGki60,https://api.spotify.com/v1/audio-analysis/3s6H6UW7yPu2rsF8CGki60,253200,4,Zindagi Do Pal Ki,54
0.827,0.546,11,-7.383,1,0.0304,0.741,0.000548,0.0973,0.911,95.997,audio_features,78JKBkqF3siJDIrX0mnXTh,spotify:track:78JKBkqF3siJDIrX0mnXTh,https://api.spotify.com/v1/tracks/78JKBkqF3siJDIrX0mnXTh,https://api.spotify.com/v1/audio-analysis/78JKBkqF3siJDIrX0mnXTh,233076,4,Dil Jahan Pe Le Chala (Amit Trivedi),23
0.779,0.227,1,-16.191,1,0.0379,0.983,0.14,0.113,0.38,116.042,audio_features,7nPCAO0Q9AHbM7PWyj9O98,spotify:track:7nPCAO0Q9AHbM7PWyj9O98,https://api.spotify.com/v1/tracks/7nPCAO0Q9AHbM7PWyj9O98,https://api.spotify.com/v1/audio-analysis/7nPCAO0Q9AHbM7PWyj9O98,213056,4,Kho Gaye Hum Kahan,59
0.604,0.354,2,-6.716,1,0.0249,0.845,0.000148,0.0921,0.277,110.036,audio_features,0Yf9Tgv5f55njDQeuRUnQH,spotify:track:0Yf9Tgv5f55njDQeuRUnQH,https://api.spotify.com/v1/tracks/0Yf9Tgv5f55njDQeuRUnQH,https://api.spotify.com/v1/audio-analysis/0Yf9Tgv5f55njDQeuRUnQH,249818,4,"Tenu Sang Rakhna (From ""Jigra"")",68
0.407,0.186,1,-9.031,1,0.0371,0.93,0.0,0.0879,0.511,99.772,audio_features,1fGXJZny7HUQnLKwttxmYw,spotify:track:1fGXJZny7HUQnLKwttxmYw,https://api.spotify.com/v1/tracks/1fGXJZny7HUQnLKwttxmYw,https://api.spotify.com/v1/audio-analysis/1fGXJZny7HUQnLKwttxmYw,113265,5,"Marham (Pehle Bhi Main) [From ""ANIMAL""]",61
0.595,0.197,4,-8.739,1,0.0296,0.891,0.0,0.168,0.761,107.707,audio_features,1BnXYmT4IC7sOxHWuhd4eR,spotify:track:1BnXYmT4IC7sOxHWuhd4eR,https://api.spotify.com/v1/tracks/1BnXYmT4IC7sOxHWuhd4eR,https://api.spotify.com/v1/audio-analysis/1BnXYmT4IC7sOxHWuhd4eR,79198,4,Tumhare Hi Rahenge Hum - Unplugged,28
0.537,0.251,0,-9.533,1,0.0276,0.899,5.76e-05,0.0857,0.288,89.916,audio_features,0xHvmWCpz9Pnn1sDvRehAs,spotify:track:0xHvmWCpz9Pnn1sDvRehAs,https://api.spotify.com/v1/tracks/0xHvmWCpz9Pnn1sDvRehAs,https://api.spotify.com/v1/audio-analysis/0xHvmWCpz9Pnn1sDvRehAs,165333,4,Channa Mereya - Unplugged,52
0.435,0.296,4,-11.448,1,0.043,0.838,5.94e-06,0.244,0.36,83.974,audio_features,1tG0yOgP9Cr52ZJZaWzWJM,spotify:track:1tG0yOgP9Cr52ZJZaWzWJM,https://api.spotify.com/v1/tracks/1tG0yOgP9Cr52ZJZaWzWJM,https://api.spotify.com/v1/audio-analysis/1tG0yOgP9Cr52ZJZaWzWJM,225000,4,"Ik Baat Kahoon - From ""The Sabarmati Report""",41
0.628,0.386,4,-11.311,1,0.0258,0.541,0.00136,0.0873,0.598,86.043,audio_features,2ZJVVFpuh81mjQvpYJ19J3,spotify:track:2ZJVVFpuh81mjQvpYJ19J3,https://api.spotify.com/v1/tracks/2ZJVVFpuh81mjQvpYJ19J3,https://api.spotify.com/v1/audio-analysis/2ZJVVFpuh81mjQvpYJ19J3,241527,4,Gum Ho Kahan,39
0.667,0.717,8,-7.562,1,0.0452,0.331,0.0,0.118,0.563,160.572,audio_features,0w82o6lVX8ENxGjWBecP4D,spotify:track:0w82o6lVX8ENxGjWBecP4D,https://api.spotify.com/v1/tracks/0w82o6lVX8ENxGjWBecP4D,https://api.spotify.com/v1/audio-analysis/0w82o6lVX8ENxGjWBecP4D,191138,3,O'Meri Laila - Radio Version,61
0.434,0.378,8,-8.7,1,0.029,0.766,0.000136,0.115,0.291,92.982,audio_features,1mYcukuz7uow0wc7DmPXHU,spotify:track:1mYcukuz7uow0wc7DmPXHU,https://api.spotify.com/v1/tracks/1mYcukuz7uow0wc7DmPXHU,https://api.spotify.com/v1/audio-analysis/1mYcukuz7uow0wc7DmPXHU,274202,4,Rozana,58
0.679,0.622,4,-8.514,0,0.0328,0.272,6.52e-05,0.106,0.483,98.028,audio_features,6sfVSlvCl5evgokuWNrHbE,spotify:track:6sfVSlvCl5evgokuWNrHbE,https://api.spotify.com/v1/tracks/6sfVSlvCl5evgokuWNrHbE,https://api.spotify.com/v1/audio-analysis/6sfVSlvCl5evgokuWNrHbE,240787,4,"Pani Da Rang Male (From ""Vicky Donor"")",0
0.345,0.508,8,-7.595,1,0.0358,0.912,0.00138,0.101,0.287,135.21,audio_features,72s1xrc7E27aATdCMbFMC6,spotify:track:72s1xrc7E27aATdCMbFMC6,https://api.spotify.com/v1/tracks/72s1xrc7E27aATdCMbFMC6,https://api.spotify.com/v1/audio-analysis/72s1xrc7E27aATdCMbFMC6,245733,4,"Shayad (Film Version) - From ""Love Aaj Kal""",55
0.599,0.272,4,-11.135,1,0.0302,0.817,0.000103,0.108,0.168,69.509,audio_features,6Or8GnbeZSnqN4CnKVSuqn,spotify:track:6Or8GnbeZSnqN4CnKVSuqn,https://api.spotify.com/v1/tracks/6Or8GnbeZSnqN4CnKVSuqn,https://api.spotify.com/v1/audio-analysis/6Or8GnbeZSnqN4CnKVSuqn,253973,4,"Dil Ghabraye (From ""I Want To Talk"")",39
0.598,0.236,9,-9.733,1,0.0363,0.845,0.0,0.109,0.413,149.839,audio_features,62kyw2ux2p0CZ7pKWtM6QO,spotify:track:62kyw2ux2p0CZ7pKWtM6QO,https://api.spotify.com/v1/tracks/62kyw2ux2p0CZ7pKWtM6QO,https://api.spotify.com/v1/audio-analysis/62kyw2ux2p0CZ7pKWtM6QO,184827,4,Tujhko Jo Paaya,57
0.59,0.555,2,-6.861,1,0.0271,0.481,0.0,0.192,0.191,84.027,audio_features,4bD9z9qa4qg9BhryvYWB7c,spotify:track:4bD9z9qa4qg9BhryvYWB7c,https://api.spotify.com/v1/tracks/4bD9z9qa4qg9BhryvYWB7c,https://api.spotify.com/v1/audio-analysis/4bD9z9qa4qg9BhryvYWB7c,223460,4,Kabira,72
0.385,0.425,0,-6.81,0,0.0281,0.731,0.0,0.155,0.259,149.993,audio_features,1ap7TTDEP4jHfEfy2doQyK,spotify:track:1ap7TTDEP4jHfEfy2doQyK,https://api.spotify.com/v1/tracks/1ap7TTDEP4jHfEfy2doQyK,https://api.spotify.com/v1/audio-analysis/1ap7TTDEP4jHfEfy2doQyK,249259,3,Marjaaneya III,35
0.643,0.256,10,-9.758,1,0.0252,0.729,1.02e-06,0.0994,0.444,94.999,audio_features,3TrdGeV5bEpHezExHlsguD,spotify:track:3TrdGeV5bEpHezExHlsguD,https://api.spotify.com/v1/tracks/3TrdGeV5bEpHezExHlsguD,https://api.spotify.com/v1/audio-analysis/3TrdGeV5bEpHezExHlsguD,215611,4,"Samjhawan (Unplugged by Alia Bhatt) [From ""Humpty Sharma Ki Dulhania""]",53
0.355,0.14,10,-10.056,1,0.0295,0.906,0.0,0.109,0.183,72.216,audio_features,5p9Ni0WWlyxk7zyStiyMlP,spotify:track:5p9Ni0WWlyxk7zyStiyMlP,https://api.spotify.com/v1/tracks/5p9Ni0WWlyxk7zyStiyMlP,https://api.spotify.com/v1/audio-analysis/5p9Ni0WWlyxk7zyStiyMlP,147500,4,"Phoolon Ka Taaro Ka (From ""Jigra"")",54
0.537,0.247,4,-8.396,1,0.0274,0.982,0.0,0.102,0.346,100.124,audio_features,7o9amiuyYz7o2fnL6YdfA6,spotify:track:7o9amiuyYz7o2fnL6YdfA6,https://api.spotify.com/v1/tracks/7o9amiuyYz7o2fnL6YdfA6,https://api.spotify.com/v1/audio-analysis/7o9amiuyYz7o2fnL6YdfA6,208600,1,"Tu Hain Toh - Neeti Mohan Version (From ""Mr. And Mrs. Mahi"")",58
0.657,0.685,11,-6.667,1,0.0797,0.363,0.00806,0.129,0.705,87.966,audio_features,0495XdT8Vts83c6D62srGw,spotify:track:0495XdT8Vts83c6D62srGw,https://api.spotify.com/v1/tracks/0495XdT8Vts83c6D62srGw,https://api.spotify.com/v1/audio-analysis/0495XdT8Vts83c6D62srGw,244800,4,Bahara - Chill Version,46
0.442,0.573,0,-8.041,1,0.0318,0.945,0.0716,0.108,0.351,171.864,audio_features,42tPERg9qp3EiwMId8Komc,spotify:track:42tPERg9qp3EiwMId8Komc,https://api.spotify.com/v1/tracks/42tPERg9qp3EiwMId8Komc,https://api.spotify.com/v1/audio-analysis/42tPERg9qp3EiwMId8Komc,237209,4,"Tum Kya Mile - Shreya' s Version (From ""Rocky Aur Rani Kii Prem Kahaani"")",43
0.523,0.226,9,-10.65,1,0.0345,0.897,0.000357,0.181,0.229,137.848,audio_features,0IKoHIQ1CshjtvYIOu5hwB,spotify:track:0IKoHIQ1CshjtvYIOu5hwB,https://api.spotify.com/v1/tracks/0IKoHIQ1CshjtvYIOu5hwB,https://api.spotify.com/v1/audio-analysis/0IKoHIQ1CshjtvYIOu5hwB,300435,4,"Roya Jab Tu (From ""Mr. And Mrs. Mahi"")",50
0.71,0.229,9,-9.756,1,0.031,0.763,0.0,0.114,0.448,122.929,audio_features,4yWEl7boNZlIUQ32enHCsi,spotify:track:4yWEl7boNZlIUQ32enHCsi,https://api.spotify.com/v1/tracks/4yWEl7boNZlIUQ32enHCsi,https://api.spotify.com/v1/audio-analysis/4yWEl7boNZlIUQ32enHCsi,258800,4,Baatein Kuch Ankahee Si - Unplugged,42
0.616,0.525,7,-7.065,1,0.0258,0.401,0.000484,0.309,0.427,79.976,audio_features,3jtKSUiVDowKNBqVQbWaig,spotify:track:3jtKSUiVDowKNBqVQbWaig,https://api.spotify.com/v1/tracks/3jtKSUiVDowKNBqVQbWaig,https://api.spotify.com/v1/audio-analysis/3jtKSUiVDowKNBqVQbWaig,253773,4,Iktara,46
0.709,0.263,6,-9.366,1,0.0311,0.715,0.0,0.18,0.673,122.846,audio_features,0ySVb7qMtVFiUlbWdcwjha,spotify:track:0ySVb7qMtVFiUlbWdcwjha,https://api.spotify.com/v1/tracks/0ySVb7qMtVFiUlbWdcwjha,https://api.spotify.com/v1/audio-analysis/0ySVb7qMtVFiUlbWdcwjha,183902,4,Dil Na Jaaneya - Unplugged,48
0.61,0.492,10,-7.55,1,0.0261,0.334,6.3e-06,0.0979,0.165,90.984,audio_features,3E424W0IJS3ypZ4YOxE0Jn,spotify:track:3E424W0IJS3ypZ4YOxE0Jn,https://api.spotify.com/v1/tracks/3E424W0IJS3ypZ4YOxE0Jn,https://api.spotify.com/v1/audio-analysis/3E424W0IJS3ypZ4YOxE0Jn,303206,4,Kahin To,56
0.452,0.249,0,-10.163,1,0.0299,0.876,2.3e-05,0.115,0.419,149.599,audio_features,7zG4akZAie70mOCMmtoacS,spotify:track:7zG4akZAie70mOCMmtoacS,https://api.spotify.com/v1/tracks/7zG4akZAie70mOCMmtoacS,https://api.spotify.com/v1/audio-analysis/7zG4akZAie70mOCMmtoacS,220147,4,Bin Tere - Reprise,44
